date,symbol,close,rsi,26-Day EMA,NextDayClose,Diff,Titles,filename
2021-01-05,PLD,96.19000244140624,42.54166604177641,-0.6708564529847776,93.91000366210938,0,Is Americold Realty Trust a Buy?,headlinesIter1.csv
2021-01-06,PLD,93.91000366210938,36.83934133322941,-0.7197753881438688,95.31999969482422,1,Is Americold Realty Trust a Buy?,headlinesIter2.csv
2021-01-07,PLD,95.31999969482422,42.01560663435929,-0.7736678446168663,96.5999984741211,1,Is Americold Realty Trust a Buy?,headlinesIter3.csv
2021-01-08,PLD,96.5999984741211,46.31676014710234,-0.8056674978140815,94.66000366210938,0,Is Americold Realty Trust a Buy?,headlinesIter4.csv
2021-01-11,PLD,94.66000366210938,41.314646414389,-0.8513828963375463,94.70999908447266,1,Terreno Realty (TRNO) Offers Q4 Operations &amp; Investment Update,headlinesIter5.csv
2021-01-12,PLD,94.70999908447266,41.490018193843824,-0.9005604599796376,95.41000366210938,1,Terreno Realty (TRNO) Offers Q4 Operations &amp; Investment Update,headlinesIter6.csv
2021-01-13,PLD,95.41000366210938,44.0127686667363,-0.9361093488420557,95.5,1,Terreno Realty (TRNO) Offers Q4 Operations &amp; Investment Update,headlinesIter7.csv
2021-01-14,PLD,95.5,44.34501260253436,-0.957683095317415,97.68000030517578,1,Terreno Realty (TRNO) Offers Q4 Operations &amp; Investment Update,headlinesIter8.csv
2021-01-15,PLD,97.68000030517578,51.80571941153704,-0.9324031767057714,98.01000213623048,1,Prologis Announces $25.0 Billion in Investment Activity for 2020,headlinesIter9.csv
2021-01-19,PLD,98.01000213623048,52.83640746427266,-0.8716913817067867,100.33999633789062,1,Third Avenue Management Envisions Prologis (PLD) as a Great Asset,headlinesIter10.csv
2021-01-20,PLD,100.33999633789062,59.43310644172426,-0.752793727984449,100.43000030517578,1,Prologis Announces Nippon Prologis REIT's Issuance of New Investment Units,headlinesIter11.csv
2021-01-21,PLD,100.43000030517578,59.66777959883313,-0.6005073868266967,101.22000122070312,1,Prologis Announces Nippon Prologis REIT's Issuance of New Investment Units,headlinesIter12.csv
2021-01-22,PLD,101.22000122070312,61.75887089831461,-0.4213040838601027,102.6999969482422,1,Prologis Announces Nippon Prologis REIT's Issuance of New Investment Units,headlinesIter13.csv
2021-01-25,PLD,102.6999969482422,65.3801620567696,-0.2100511792847716,106.0500030517578,1,Prologis Announces Tax Treatment of Liberty Property Trust 2020 Dividend,headlinesIter14.csv
2021-01-26,PLD,106.0500030517578,71.87289563187159,0.0641417082901343,103.27999877929688,0,"Prologis, Inc. to Host Earnings Call",headlinesIter15.csv
2021-01-27,PLD,103.27999877929688,61.587628879775465,0.319070521324057,103.4000015258789,1,Nippon Prologis REIT Prices New Investment Units,headlinesIter16.csv
2021-01-28,PLD,103.4000015258789,61.842386423986895,0.5497485434889194,103.1999969482422,0,"Duke Realty (DRE) Meets Q4 FFO Estimates, Issues Solid '21 View",headlinesIter17.csv
2021-01-29,PLD,103.1999969482422,61.11488082538932,0.7486901722959932,105.91000366210938,1,"Duke Realty (DRE) Meets Q4 FFO Estimates, Issues Solid '21 View",headlinesIter18.csv
2021-02-01,PLD,105.91000366210938,66.81189913726847,0.95884135367018,106.87999725341795,1,"22 Ways to Invest in the Future, According to Barron’s Roundtable Experts",headlinesIter19.csv
2021-02-02,PLD,106.87999725341795,68.58597020725841,1.178292281072492,106.04000091552734,0,Prologis Announces Redemption of 3.375% Notes due 2024,headlinesIter20.csv
2021-02-03,PLD,106.04000091552734,65.3291853770093,1.3759809114518402,106.41000366210938,1,3 Industrial REITs to Buy in February,headlinesIter21.csv
2021-02-04,PLD,106.41000366210938,66.09294395800295,1.5524332298872137,106.6999969482422,1,Logistics Property Rents Step Higher Amid Pandemic — Prologis Report,headlinesIter22.csv
2021-02-05,PLD,106.6999969482422,66.71188451999977,1.7074134814609037,107.08000183105467,1,Logistics Property Rents Step Higher Amid Pandemic — Prologis Report,headlinesIter23.csv
2021-02-08,PLD,107.08000183105467,67.54784982813159,1.842982351895148,107.41999816894533,1,This Industrial REIT Sees Years of Growth Ahead,headlinesIter24.csv
2021-02-09,PLD,107.41999816894533,68.31455536055594,1.960501713907751,107.5199966430664,1,This Industrial REIT Sees Years of Growth Ahead,headlinesIter25.csv
2021-02-10,PLD,107.5199966430664,68.54990358086509,2.0576744718467306,107.76000213623048,1,This Industrial REIT Sees Years of Growth Ahead,headlinesIter26.csv
2021-02-11,PLD,107.76000213623048,69.14231971753357,2.1361397071132524,107.66999816894533,0,This Industrial REIT Sees Years of Growth Ahead,headlinesIter27.csv
2021-02-12,PLD,107.66999816894533,68.6203050601171,2.192461497082531,106.58000183105467,0,This Industrial REIT Sees Years of Growth Ahead,headlinesIter28.csv
2021-02-16,PLD,106.58000183105467,62.46920489831048,2.209564405027073,105.83000183105467,0,This Industrial REIT Sees Years of Growth Ahead,headlinesIter29.csv
2021-02-17,PLD,105.83000183105467,58.57823942385549,2.184187258625056,105.77999877929688,0,This Industrial REIT Sees Years of Growth Ahead,headlinesIter30.csv
2021-02-18,PLD,105.77999877929688,58.31743811488823,2.1277387750173693,105.3000030517578,0,"Do Its Financials Have Any Role To Play In Driving Prologis, Inc.'s (NYSE:PLD) Stock Up Recently?",headlinesIter31.csv
2021-02-19,PLD,105.3000030517578,55.75144704584062,2.042266903429347,104.72000122070312,0,"Do Its Financials Have Any Role To Play In Driving Prologis, Inc.'s (NYSE:PLD) Stock Up Recently?",headlinesIter32.csv
2021-02-22,PLD,104.72000122070312,52.7321301657991,1.9291759814279203,104.5500030517578,0,Prologis Completes $2.0 Billion of Financing Activity,headlinesIter33.csv
