date,symbol,close,rsi,26-Day EMA,NextDayClose,Diff,Titles,filename
2021-01-05,PLD,96.19000244140624,42.54166604177641,-0.6708564529847776,93.91000366210938,0,None,headlinesIter1.csv
2021-01-06,PLD,93.91000366210938,36.83934133322941,-0.7197753881438688,95.31999969482422,1,None,headlinesIter2.csv
2021-01-07,PLD,95.31999969482422,42.01560663435929,-0.7736678446168663,96.5999984741211,1,None,headlinesIter3.csv
2021-01-08,PLD,96.5999984741211,46.31676014710234,-0.8056674978140815,94.66000366210938,0,None,headlinesIter4.csv
2021-01-11,PLD,94.66000366210938,41.314646414389,-0.8513828963375463,94.70999908447266,1,The 4 Best 5G Penny Stocks Right Now,headlinesIter5.csv
2021-01-12,PLD,94.70999908447266,41.490018193843824,-0.9005604599796376,95.41000366210938,1,The 4 Best 5G Penny Stocks Right Now,headlinesIter6.csv
2021-01-13,PLD,95.41000366210938,44.0127686667363,-0.9361093488420557,95.5,1,AST CEO Avellan Wants to Go Where No Broadband Has Been Before,headlinesIter7.csv
2021-01-14,PLD,95.5,44.34501260253436,-0.957683095317415,97.68000030517578,1,AST CEO Avellan Wants to Go Where No Broadband Has Been Before,headlinesIter8.csv
2021-01-15,PLD,97.68000030517578,51.80571941153704,-0.9324031767057714,98.01000213623048,1,4 Perfect Stocks to Start Your Retirement Portfolio,headlinesIter9.csv
2021-01-19,PLD,98.01000213623048,52.83640746427266,-0.8716913817067867,100.33999633789062,1,4 Perfect Stocks to Start Your Retirement Portfolio,headlinesIter10.csv
2021-01-20,PLD,100.33999633789062,59.43310644172426,-0.752793727984449,100.43000030517578,1,4 Perfect Stocks to Start Your Retirement Portfolio,headlinesIter11.csv
2021-01-21,PLD,100.43000030517578,59.66777959883313,-0.6005073868266967,101.22000122070312,1,4 Perfect Stocks to Start Your Retirement Portfolio,headlinesIter12.csv
2021-01-22,PLD,101.22000122070312,61.75887089831461,-0.4213040838601027,102.6999969482422,1,4 Perfect Stocks to Start Your Retirement Portfolio,headlinesIter13.csv
2021-01-25,PLD,102.6999969482422,65.3801620567696,-0.2100511792847716,106.0500030517578,1,4 Perfect Stocks to Start Your Retirement Portfolio,headlinesIter14.csv
2021-01-26,PLD,106.0500030517578,71.87289563187159,0.0641417082901343,103.27999877929688,0,4 Perfect Stocks to Start Your Retirement Portfolio,headlinesIter15.csv
2021-01-27,PLD,103.27999877929688,61.587628879775465,0.319070521324057,103.4000015258789,1,15 Biggest Real Estate Companies in the World,headlinesIter16.csv
2021-01-28,PLD,103.4000015258789,61.842386423986895,0.5497485434889194,103.1999969482422,0,15 Biggest Real Estate Companies in the World,headlinesIter17.csv
2021-01-29,PLD,103.1999969482422,61.11488082538932,0.7486901722959932,105.91000366210938,1,15 Biggest Real Estate Companies in the World,headlinesIter18.csv
2021-02-01,PLD,105.91000366210938,66.81189913726847,0.95884135367018,106.87999725341795,1,10 Best Real Estate Stocks To Buy Now,headlinesIter19.csv
2021-02-02,PLD,106.87999725341795,68.58597020725841,1.178292281072492,106.04000091552734,0,2 Cell Tower REITs Generating a Buy Signal,headlinesIter20.csv
2021-02-03,PLD,106.04000091552734,65.3291853770093,1.3759809114518402,106.41000366210938,1,2 Cell Tower REITs Generating a Buy Signal,headlinesIter21.csv
2021-02-04,PLD,106.41000366210938,66.09294395800295,1.5524332298872137,106.6999969482422,1,2021 Outlook: Data Center REITs,headlinesIter22.csv
2021-02-05,PLD,106.6999969482422,66.71188451999977,1.7074134814609037,107.08000183105467,1,2021 Outlook: Data Center REITs,headlinesIter23.csv
2021-02-08,PLD,107.08000183105467,67.54784982813159,1.842982351895148,107.41999816894533,1,Forget Penny Stocks! Invest in These Dividend Stocks Instead,headlinesIter24.csv
2021-02-09,PLD,107.41999816894533,68.31455536055594,1.960501713907751,107.5199966430664,1,Forget Penny Stocks! Invest in These Dividend Stocks Instead,headlinesIter25.csv
2021-02-10,PLD,107.5199966430664,68.54990358086509,2.0576744718467306,107.76000213623048,1,Forget Penny Stocks! Invest in These Dividend Stocks Instead,headlinesIter26.csv
