date,symbol,close,rsi,26-Day EMA,NextDayClose,Diff,Titles,filename
2021-01-05,aapl,131.00999450683594,57.69728257215766,3.3716076665689365,126.5999984741211,0,Two former Apple insiders are building a laser technology startup to fuel the electric car boom,headlinesIter0.csv
2021-01-06,aapl,126.5999984741211,48.8079689427827,3.229070101531413,130.9199981689453,1,NaN,headlinesIter1.csv
2021-01-07,aapl,130.9199981689453,55.96511580873317,3.089118177891229,132.0500030517578,1,Dow Jones Futures Rise: Congress Certifies Biden Win After Pro-Trump Mob Stormed Capitol Hill; These 5 Stocks Are Buys,headlinesIter2.csv
2021-01-08,aapl,132.0500030517578,57.633667724029245,2.969111238022639,128.97999572753906,0,"The Best Mutual Funds Bet These Tech Stocks, IPOs Will Keep Running",headlinesIter3.csv
2021-01-11,aapl,128.97999572753906,51.88188601502212,2.8121490107389246,128.8000030517578,0,"Short Selling Legend Jim Chanos’ Top 10 Stock Picks and Tesla, IBM Comments",headlinesIter4.csv
2021-01-12,aapl,128.8000030517578,51.55701273885498,2.630971010115397,130.88999938964844,1,The World’s Top Maker of Mini Motors Bets It Can Win Over Tesla,headlinesIter5.csv
2021-01-13,aapl,130.88999938964844,55.074755345870365,2.4714608378702407,128.91000366210938,0,The Apple Car Chatter Is Back—and It’s Helping Everyone Except Apple,headlinesIter6.csv
2021-01-14,aapl,128.91000366210938,51.27592370413184,2.296670792884454,127.13999938964844,0,Influencers with Andy Serwer: Haim Saban,headlinesIter7.csv
2021-01-19,aapl,127.83000183105467,49.40564837821202,1.875262447635209,132.02999877929688,1,Microsoft bets on GM’s Cruise while Amazon and others back Rivian amid electric vehicle boom,headlinesIter8.csv
2021-01-20,aapl,132.02999877929688,56.645669132211786,1.7338790176173868,136.8699951171875,1,NaN,headlinesIter9.csv
2021-01-21,aapl,136.8699951171875,63.18384946752993,1.717893238078395,139.07000732421875,1,Apple’s First Headset to Be Niche Precursor to Eventual AR Glasses,headlinesIter10.csv
2021-01-22,aapl,139.07000732421875,65.71486609503381,1.8125267611541396,142.9199981689453,1,It’s Time to Give GOEV Stock a Green Light,headlinesIter11.csv
2021-01-25,aapl,142.9199981689453,69.64739465901626,2.028826714635,143.16000366210938,1,Roblox’s IPO Is Coming. How to Play the Videogame Boom.,headlinesIter12.csv
2021-01-26,aapl,143.16000366210938,69.87933524849184,2.309251069640326,142.05999755859375,0,College Dropout Becomes Billionaire With Chinese Gaming Platform,headlinesIter13.csv
2021-01-27,aapl,142.05999755859375,67.33947903956008,2.592353843927373,137.08999633789062,0,Influencers with Andy Serwer: Mubarak Muyika,headlinesIter14.csv
2021-01-29,aapl,131.9600067138672,49.029939392177006,2.8023191455422785,134.13999938964844,1,Young Kenyan entrepreneur explains why he admires Bill Gates and Warren Buffett,headlinesIter15.csv
2021-02-01,aapl,134.13999938964844,52.163413707413696,2.7546373069699603,134.99000549316406,1,NaN,headlinesIter16.csv
2021-02-02,aapl,134.99000549316406,53.36721291961286,2.6710405162071647,133.94000244140625,0,Top 5 Dow Stocks to Boost Your Portfolio in a Capricious Market,headlinesIter17.csv
2021-02-03,aapl,133.94000244140625,51.63850841235511,2.546475184035024,137.38999938964844,1,Ignore GameStop: Here Are 3 Better Stocks,headlinesIter18.csv
2021-02-04,aapl,137.38999938964844,56.61166423495448,2.452000238657296,136.75999450683594,0,"Zacks Industry Outlook Highlights: Apple, HP and Lenovo",headlinesIter19.csv
2021-02-05,aapl,136.75999450683594,55.48950846810846,2.3656979330375334,136.91000366210938,1,RPT: Apple in talks to build autonomous EV with Kia,headlinesIter20.csv
2021-02-08,aapl,136.91000366210938,55.71460369831338,2.286043593495426,136.00999450683594,0,"Forget 5G, the U.S. and China Are Already Fighting for 6G Dominance",headlinesIter21.csv
2021-02-09,aapl,136.00999450683594,53.95172243631328,2.195162206204979,135.38999938964844,0,Contactless Payments Gaining Traction: 5 Stocks to Watch,headlinesIter22.csv
2021-02-11,aapl,135.1300048828125,52.17392379447382,1.9650629481234252,135.3699951171875,1,Podz app helps consumers discover podcasts via a newsfeed,headlinesIter23.csv
2021-02-12,aapl,135.3699951171875,52.6563871029084,1.839985197943856,133.19000244140625,0,NaN,headlinesIter24.csv
2021-02-16,aapl,133.19000244140625,47.92679116053604,1.6805924423694436,130.83999633789062,0,Dow Jones Hits New High As Stock Market Gains Fade; Bitcoin Soars Again,headlinesIter25.csv
2021-02-17,aapl,130.83999633789062,43.40121848374475,1.4667239528409586,129.7100067138672,0,Top 15 Serial Entrepreneurs In The World,headlinesIter26.csv
2021-02-18,aapl,129.7100067138672,41.37794647491127,1.208551183200291,129.8699951171875,1,Apple Hiring Engineers to Develop 6G Wireless,headlinesIter27.csv
